"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101"
13.1631200394888,NA,25.7370422020284,NA,0,NA,13.8038566010374,13.8038566010374,12.9349791304225,13.1631200394888,20.1248781260515,NA,21.5730975975711,13.8038566010374,13.8038566010374,21.5730975975711,NA,20.1248781260515,NA,21.5730975975711,12.9349791304225,13.8038566010374,21.5730975975711,0,NA,NA,NA,13.1631200394888,13.1631200394888,NA,NA,13.1631200394888,13.8038566010374,NA,13.8038566010374,20.1248781260515,13.8038566010374,NA,13.8038566010374,13.1631200394888,NA,13.1631200394888,13.1631200394888,NA,25.7370422020284,25.7370422020284,12.9349791304225,21.5730975975711,13.8038566010374,21.5730975975711,21.5730975975711,21.5730975975711,21.5730975975711,NA,13.8038566010374,13.8038566010374,13.1631200394888,13.1631200394888,NA,NA,13.8038566010374,20.1248781260515,20.1248781260515,13.8038566010374,20.1248781260515,21.5730975975711,21.5730975975711,NA,20.1248781260515,NA,NA,NA,NA,12.9349791304225,12.9349791304225,NA,NA,NA,NA,NA,25.7370422020284,25.7370422020284,0,NA,NA,NA,NA,13.8038566010374,13.8038566010374,13.8038566010374,13.8038566010374,13.8038566010374,12.9349791304225,NA,25.7370422020284,25.7370422020284,NA,NA,25.7370422020284,20.1248781260515,20.1248781260515
0,NA,22.5379327642765,NA,13.1631200394888,NA,11.5611483304129,11.5611483304129,12.3216766255831,0,17.5700692247046,NA,16.9571995649093,11.5611483304129,11.5611483304129,16.9571995649093,NA,17.5700692247046,NA,16.9571995649093,12.3216766255831,11.5611483304129,16.9571995649093,13.1631200394888,NA,NA,NA,0,0,NA,NA,0,11.5611483304129,NA,11.5611483304129,17.5700692247046,11.5611483304129,NA,11.5611483304129,0,NA,0,0,NA,22.5379327642765,22.5379327642765,12.3216766255831,16.9571995649093,11.5611483304129,16.9571995649093,16.9571995649093,16.9571995649093,16.9571995649093,NA,11.5611483304129,11.5611483304129,0,0,NA,NA,11.5611483304129,17.5700692247046,17.5700692247046,11.5611483304129,17.5700692247046,16.9571995649093,16.9571995649093,NA,17.5700692247046,NA,NA,NA,NA,12.3216766255831,12.3216766255831,NA,NA,NA,NA,NA,22.5379327642765,22.5379327642765,13.1631200394888,NA,NA,NA,NA,11.5611483304129,11.5611483304129,11.5611483304129,11.5611483304129,11.5611483304129,12.3216766255831,NA,22.5379327642765,22.5379327642765,NA,NA,22.5379327642765,17.5700692247046,17.5700692247046
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.3216766255831,NA,20.2572345945377,NA,12.9349791304225,NA,9.45385273848298,9.45385273848298,0,12.3216766255831,13.2745221138006,NA,16.9975723339352,9.45385273848298,9.45385273848298,16.9975723339352,NA,13.2745221138006,NA,16.9975723339352,0,9.45385273848298,16.9975723339352,12.9349791304225,NA,NA,NA,12.3216766255831,12.3216766255831,NA,NA,12.3216766255831,9.45385273848298,NA,9.45385273848298,13.2745221138006,9.45385273848298,NA,9.45385273848298,12.3216766255831,NA,12.3216766255831,12.3216766255831,NA,20.2572345945377,20.2572345945377,0,16.9975723339352,9.45385273848298,16.9975723339352,16.9975723339352,16.9975723339352,16.9975723339352,NA,9.45385273848298,9.45385273848298,12.3216766255831,12.3216766255831,NA,NA,9.45385273848298,13.2745221138006,13.2745221138006,9.45385273848298,13.2745221138006,16.9975723339352,16.9975723339352,NA,13.2745221138006,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20.2572345945377,20.2572345945377,12.9349791304225,NA,NA,NA,NA,9.45385273848298,9.45385273848298,9.45385273848298,9.45385273848298,9.45385273848298,0,NA,20.2572345945377,20.2572345945377,NA,NA,20.2572345945377,13.2745221138006,13.2745221138006
11.5611483304129,NA,15.1665535058861,NA,13.8038566010374,NA,0,0,9.45385273848298,11.5611483304129,10.5871794448257,NA,11.9091693773418,0,0,11.9091693773418,NA,10.5871794448257,NA,11.9091693773418,9.45385273848298,0,11.9091693773418,13.8038566010374,NA,NA,NA,11.5611483304129,11.5611483304129,NA,NA,11.5611483304129,0,NA,0,10.5871794448257,0,NA,0,11.5611483304129,NA,11.5611483304129,11.5611483304129,NA,15.1665535058861,15.1665535058861,9.45385273848298,11.9091693773418,0,11.9091693773418,11.9091693773418,11.9091693773418,11.9091693773418,NA,0,0,11.5611483304129,11.5611483304129,NA,NA,0,10.5871794448257,10.5871794448257,0,10.5871794448257,11.9091693773418,11.9091693773418,NA,10.5871794448257,NA,NA,NA,NA,9.45385273848298,9.45385273848298,NA,NA,NA,NA,NA,15.1665535058861,15.1665535058861,13.8038566010374,NA,NA,NA,NA,0,0,0,0,0,9.45385273848298,NA,15.1665535058861,15.1665535058861,NA,NA,15.1665535058861,10.5871794448257,10.5871794448257
16.9571995649093,NA,15.013986343702,NA,21.5730975975711,NA,11.9091693773418,11.9091693773418,16.9975723339352,16.9571995649093,13.5068777141113,NA,0,11.9091693773418,11.9091693773418,0,NA,13.5068777141113,NA,0,16.9975723339352,11.9091693773418,0,21.5730975975711,NA,NA,NA,16.9571995649093,16.9571995649093,NA,NA,16.9571995649093,11.9091693773418,NA,11.9091693773418,13.5068777141113,11.9091693773418,NA,11.9091693773418,16.9571995649093,NA,16.9571995649093,16.9571995649093,NA,15.013986343702,15.013986343702,16.9975723339352,0,11.9091693773418,0,0,0,0,NA,11.9091693773418,11.9091693773418,16.9571995649093,16.9571995649093,NA,NA,11.9091693773418,13.5068777141113,13.5068777141113,11.9091693773418,13.5068777141113,0,0,NA,13.5068777141113,NA,NA,NA,NA,16.9975723339352,16.9975723339352,NA,NA,NA,NA,NA,15.013986343702,15.013986343702,21.5730975975711,NA,NA,NA,NA,11.9091693773418,11.9091693773418,11.9091693773418,11.9091693773418,11.9091693773418,16.9975723339352,NA,15.013986343702,15.013986343702,NA,NA,15.013986343702,13.5068777141113,13.5068777141113
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.5700692247046,NA,13.7243272743458,NA,20.1248781260515,NA,10.5871794448257,10.5871794448257,13.2745221138006,17.5700692247046,0,NA,13.5068777141113,10.5871794448257,10.5871794448257,13.5068777141113,NA,0,NA,13.5068777141113,13.2745221138006,10.5871794448257,13.5068777141113,20.1248781260515,NA,NA,NA,17.5700692247046,17.5700692247046,NA,NA,17.5700692247046,10.5871794448257,NA,10.5871794448257,0,10.5871794448257,NA,10.5871794448257,17.5700692247046,NA,17.5700692247046,17.5700692247046,NA,13.7243272743458,13.7243272743458,13.2745221138006,13.5068777141113,10.5871794448257,13.5068777141113,13.5068777141113,13.5068777141113,13.5068777141113,NA,10.5871794448257,10.5871794448257,17.5700692247046,17.5700692247046,NA,NA,10.5871794448257,0,0,10.5871794448257,0,13.5068777141113,13.5068777141113,NA,0,NA,NA,NA,NA,13.2745221138006,13.2745221138006,NA,NA,NA,NA,NA,13.7243272743458,13.7243272743458,20.1248781260515,NA,NA,NA,NA,10.5871794448257,10.5871794448257,10.5871794448257,10.5871794448257,10.5871794448257,13.2745221138006,NA,13.7243272743458,13.7243272743458,NA,NA,13.7243272743458,0,0
22.5379327642765,NA,0,NA,25.7370422020284,NA,15.1665535058861,15.1665535058861,20.2572345945377,22.5379327642765,13.7243272743458,NA,15.013986343702,15.1665535058861,15.1665535058861,15.013986343702,NA,13.7243272743458,NA,15.013986343702,20.2572345945377,15.1665535058861,15.013986343702,25.7370422020284,NA,NA,NA,22.5379327642765,22.5379327642765,NA,NA,22.5379327642765,15.1665535058861,NA,15.1665535058861,13.7243272743458,15.1665535058861,NA,15.1665535058861,22.5379327642765,NA,22.5379327642765,22.5379327642765,NA,0,0,20.2572345945377,15.013986343702,15.1665535058861,15.013986343702,15.013986343702,15.013986343702,15.013986343702,NA,15.1665535058861,15.1665535058861,22.5379327642765,22.5379327642765,NA,NA,15.1665535058861,13.7243272743458,13.7243272743458,15.1665535058861,13.7243272743458,15.013986343702,15.013986343702,NA,13.7243272743458,NA,NA,NA,NA,20.2572345945377,20.2572345945377,NA,NA,NA,NA,NA,0,0,25.7370422020284,NA,NA,NA,NA,15.1665535058861,15.1665535058861,15.1665535058861,15.1665535058861,15.1665535058861,20.2572345945377,NA,0,0,NA,NA,0,13.7243272743458,13.7243272743458
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
