"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.0107843137254902,0.046078431372549,0.0137254901960784,0.0470588235294118,0.0588235294117647,0.137254901960784,0.137254901960784,0.165686274509804,0.120588235294118,0.11078431372549,0.127450980392157,0.201960784313725,0.120588235294118,0.112745098039216,0.1,0.125490196078431,0.116666666666667,0.152941176470588,0.346078431372549,0.637254901960784,0.251960784313725,0.147058823529412,0.166666666666667,0.143137254901961,0.129411764705882,0.141176470588235,0.13921568627451,0.136274509803922,0.132352941176471,0.119607843137255,0.107843137254902,0.108823529411765,0.107843137254902,0.122549019607843,0.122549019607843,0.142156862745098,0.151960784313725,0.155882352941176,0.137254901960784,0.130392156862745,0.173529411764706,0.146078431372549,0.133333333333333,0.153921568627451,0.129411764705882,0.173529411764706
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0,0.0794117647058823,0.108823529411765,0.120588235294118,0.190196078431373,0.147058823529412,0.177450980392157,0.133333333333333,0.125490196078431,0.122549019607843,0.116666666666667,0.144117647058824,0.181372549019608,0.129411764705882,0.105882352941176,0.12156862745098,0.126470588235294,0.215686274509804,0.512745098039216,0.434313725490196,0.198039215686275,0.159803921568627,0.155882352941176,0.140196078431373,0.163725490196078,0.173529411764706,0.147058823529412,0.131372549019608,0.137254901960784,0.133333333333333,0.116666666666667,0.127450980392157,0.116666666666667,0.120588235294118,0.126470588235294,0.137254901960784,0.130392156862745,0.13921568627451,0.151960784313725,0.122549019607843,0.157843137254902,0.174509803921569,0.136274509803922,0.134313725490196,0.157843137254902,0.175490196078431
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.00490196078431373,0.0588235294117647,0.105882352941176,0.140196078431373,0.169607843137255,0.257843137254902,0.166666666666667,0.130392156862745,0.0725490196078431,0.107843137254902,0.165686274509804,0.101960784313725,0.101960784313725,0.105882352941176,0.130392156862745,0.157843137254902,0.235294117647059,0.511764705882353,0.513725490196078,0.233333333333333,0.156862745098039,0.169607843137255,0.172549019607843,0.173529411764706,0.151960784313726,0.140196078431373,0.153921568627451,0.150980392156863,0.15,0.140196078431373,0.129411764705882,0.134313725490196,0.153921568627451,0.138235294117647,0.0980392156862745,0.092156862745098,0.096078431372549,0.145098039215686,0.146078431372549,0.173529411764706,0.191176470588235,0.170588235294118,0.164705882352941,0.135294117647059,0.137254901960784,0.161764705882353
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.0245098039215686,0.0450980392156863,0.0549019607843137,0.0794117647058823,0.1,0.169607843137255,0.103921568627451,0.0941176470588235,0.12843137254902,0.233333333333333,0.22156862745098,0.13921568627451,0.0794117647058823,0.105882352941176,0.109803921568627,0.131372549019608,0.250980392156863,0.500980392156863,0.27843137254902,0.184313725490196,0.162745098039216,0.187254901960784,0.186274509803922,0.141176470588235,0.141176470588235,0.141176470588235,0.148039215686275,0.148039215686275,0.141176470588235,0.12843137254902,0.149019607843137,0.150980392156863,0.135294117647059,0.199019607843137,0.042156862745098,0.0549019607843137,0.0794117647058823,0.136274509803922,0.122549019607843,0.134313725490196,0.136274509803922,0.125490196078431,0.137254901960784,0.113725490196078,0.129411764705882,0.12843137254902
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.0186274509803922,0.0323529411764706,0.0450980392156863,0.0470588235294118,0.0588235294117647,0.0617647058823529,0.0745098039215686,0.0950980392156863,0.100980392156863,0.107843137254902,0.12843137254902,0.0735294117647059,0.0970588235294118,0.114705882352941,0.145098039215686,0.21078431372549,0.455882352941177,0.353921568627451,0.215686274509804,0.173529411764706,0.17843137254902,0.204901960784314,0.240196078431373,0.253921568627451,0.140196078431373,0.131372549019608,0.138235294117647,0.154901960784314,0.144117647058824,0.159803921568627,0.134313725490196,0.147058823529412,0.146078431372549,0.417647058823529,0.0852941176470588,0.0686274509803922,0.0872549019607843,0.118627450980392,0.137254901960784,0.15,0.129411764705882,0.132352941176471,0.120588235294118,0.124509803921569,0.131372549019608,0.124509803921569
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.00784313725490196,0.0107843137254902,0.0343137254901961,0.0617647058823529,0.0588235294117647,0.05,0.0568627450980392,0.0774509803921569,0.101960784313725,0.0852941176470588,0.0892156862745098,0.122549019607843,0.118627450980392,0.149019607843137,0.146078431372549,0.306862745098039,0.361764705882353,0.201960784313725,0.201960784313725,0.16078431372549,0.292156862745098,0.231372549019608,0.180392156862745,0.150980392156863,0.148039215686275,0.134313725490196,0.141176470588235,0.148039215686275,0.125490196078431,0.142156862745098,0.130392156862745,0.133333333333333,0.131372549019608,0.319607843137255,0.134313725490196,0.116666666666667,0.108823529411765,0.117647058823529,0.129411764705882,0.143137254901961,0.136274509803922,0.137254901960784,0.137254901960784,0.138235294117647,0.143137254901961,0.143137254901961
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.00392156862745098,0,0.0137254901960784,0.0431372549019608,0.0245098039215686,0.0274509803921569,0.0441176470588235,0.0647058823529412,0.0598039215686275,0.0617647058823529,0.11078431372549,0.101960784313725,0.12156862745098,0.135294117647059,0.142156862745098,0.151960784313726,0.13921568627451,0.137254901960784,0.154901960784314,0.162745098039216,0.198039215686275,0.123529411764706,0.122549019607843,0.177450980392157,0.115686274509804,0.109803921568627,0.133333333333333,0.124509803921569,0.148039215686275,0.136274509803922,0.142156862745098,0.12843137254902,0.112745098039216,0.135294117647059,0.11078431372549,0.120588235294118,0.123529411764706,0.119607843137255,0.127450980392157,0.136274509803922,0.131372549019608,0.126470588235294,0.123529411764706,0.117647058823529,0.111764705882353,0.0990196078431373
0.0215686274509804,0.00196078431372549,0.00196078431372549,0,0.00490196078431373,0,0,0.00196078431372549,0.00196078431372549,0.0137254901960784,0.0323529411764706,0.042156862745098,0.0392156862745098,0.0941176470588235,0.0941176470588235,0.114705882352941,0.103921568627451,0.104901960784314,0.152941176470588,0.230392156862745,0.238235294117647,0.115686274509804,0.12156862745098,0.132352941176471,0.115686274509804,0.11078431372549,0.114705882352941,0.113725490196078,0.0725490196078431,0.141176470588235,0.136274509803922,0.131372549019608,0.11078431372549,0.135294117647059,0.117647058823529,0.163725490196078,0.162745098039216,0.197058823529412,0.188235294117647,0.124509803921569,0.124509803921569,0.120588235294118,0.133333333333333,0.132352941176471,0.116666666666667,0.11078431372549,0.118627450980392,0.111764705882353,0.115686274509804,0.111764705882353
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0.000980392156862745,0.0127450980392157,0.0323529411764706,0.042156862745098,0.0656862745098039,0.115686274509804,0.168627450980392,0.280392156862745,0.254901960784314,0.258823529411765,0.279411764705882,0.422549019607843,0.443137254901961,0.382352941176471,0.273529411764706,0.150980392156863,0.100980392156863,0.0715686274509804,0.0862745098039216,0.168627450980392,0.311764705882353,0.435294117647059,0.427450980392157,0.444117647058824,0.454901960784314,0.429411764705882,0.477450980392157,0.335294117647059,0.257843137254902,0.193137254901961,0.120588235294118,0.131372549019608,0.125490196078431,0.138235294117647,0.13921568627451,0.145098039215686,0.132352941176471,0.127450980392157,0.141176470588235,0.12843137254902,0.141176470588235
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00294117647058824,0,0.00490196078431373,0.0137254901960784,0.0343137254901961,0.0784313725490196,0.0892156862745098,0.333333333333333,0.272549019607843,0.320588235294118,0.262745098039216,0.32156862745098,0.157843137254902,0.138235294117647,0.204901960784314,0.291176470588235,0.408823529411765,0.411764705882353,0.301960784313726,0.12156862745098,0.0882352941176471,0.451960784313725,0.369607843137255,0.357843137254902,0.33921568627451,0.323529411764706,0.370588235294118,0.32156862745098,0.22156862745098,0.193137254901961,0.186274509803922,0.16078431372549,0.144117647058824,0.138235294117647,0.141176470588235,0.143137254901961,0.15,0.166666666666667,0.153921568627451,0.144117647058824,0.137254901960784,0.138235294117647
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00392156862745098,0,0,0.000980392156862745,0.0235294117647059,0.1,0.22843137254902,0.17156862745098,0.161764705882353,0.187254901960784,0.286274509803922,0.181372549019608,0.127450980392157,0.162745098039216,0.246078431372549,0.157843137254902,0.184313725490196,0.180392156862745,0.294117647058824,0.384313725490196,0.0852941176470588,0.425490196078431,0.415686274509804,0.234313725490196,0.337254901960784,0.355882352941176,0.329411764705882,0.225490196078431,0.194117647058824,0.170588235294118,0.170588235294118,0.165686274509804,0.159803921568627,0.157843137254902,0.154901960784314,0.16078431372549,0.154901960784314,0.168627450980392,0.166666666666667,0.156862745098039,0.161764705882353,0.163725490196078
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0.00392156862745098,0.00294117647058824,0,0.0147058823529412,0.0970588235294118,0.305882352941176,0.0941176470588235,0.129411764705882,0.180392156862745,0.151960784313726,0.17156862745098,0.142156862745098,0.102941176470588,0.092156862745098,0.167647058823529,0.201960784313726,0.1,0.101960784313725,0.0823529411764706,0.0745098039215686,0.4,0.454901960784314,0.366666666666667,0.231372549019608,0.23921568627451,0.225490196078431,0.146078431372549,0.118627450980392,0.182352941176471,0.220588235294118,0.199019607843137,0.168627450980392,0.174509803921569,0.170588235294118,0.183333333333333,0.179411764705882,0.149019607843137,0.151960784313726,0.146078431372549,0.117647058823529,0.155882352941176
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00196078431372549,0.000980392156862745,0.00196078431372549,0.00686274509803922,0.00980392156862745,0.176470588235294,0.213725490196078,0.102941176470588,0.135294117647059,0.092156862745098,0.0754901960784314,0.0549019607843137,0.0686274509803922,0.096078431372549,0.307843137254902,0.204901960784314,0.107843137254902,0.100980392156863,0.101960784313725,0.0803921568627451,0.101960784313725,0.357843137254902,0.413725490196078,0.232352941176471,0.226470588235294,0.142156862745098,0.0549019607843137,0.0656862745098039,0.148039215686275,0.235294117647059,0.32843137254902,0.286274509803922,0.168627450980392,0.197058823529412,0.179411764705882,0.17843137254902,0.177450980392157,0.149019607843137,0.145098039215686,0.265686274509804,0.503921568627451,0.688235294117647
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00196078431372549,0.000980392156862745,0.0127450980392157,0.0117647058823529,0.0862745098039216,0.194117647058824,0.196078431372549,0.0784313725490196,0.0666666666666667,0.042156862745098,0.0490196078431373,0.0558823529411765,0.0529411764705882,0.0764705882352941,0.258823529411765,0.112745098039216,0.0588235294117647,0.0686274509803921,0.0617647058823529,0.115686274509804,0.120588235294118,0.342156862745098,0.411764705882353,0.2,0.195098039215686,0.166666666666667,0.174509803921569,0.196078431372549,0.25,0.394117647058824,0.288235294117647,0.166666666666667,0.162745098039216,0.172549019607843,0.126470588235294,0.136274509803922,0.15,0.151960784313725,0.144117647058824,0.132352941176471,0.113725490196078,0.163725490196078
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0.000980392156862745,0.0107843137254902,0.0862745098039216,0.196078431372549,0.0735294117647059,0.0656862745098039,0.0588235294117647,0.05,0.0490196078431373,0.0529411764705882,0.05,0.0509803921568627,0.0470588235294118,0.117647058823529,0.0598039215686274,0.0627450980392157,0.0715686274509804,0.129411764705882,0.132352941176471,0.148039215686275,0.229411764705882,0.446078431372549,0.368627450980392,0.288235294117647,0.283333333333333,0.300980392156863,0.314705882352941,0.314705882352941,0.196078431372549,0.125490196078431,0.143137254901961,0.123529411764706,0.125490196078431,0.135294117647059,0.13921568627451,0.138235294117647,0.147058823529412,0.134313725490196,0.145098039215686,0.143137254901961,0.159803921568627
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.000980392156862745,0.000980392156862745,0.0254901960784314,0.0882352941176471,0.0401960784313725,0.0431372549019608,0.0529411764705882,0.0480392156862745,0.0519607843137255,0.0480392156862745,0.0470588235294118,0.0519607843137255,0.0470588235294118,0.0627450980392157,0.0333333333333333,0.224509803921569,0.0568627450980392,0.103921568627451,0.118627450980392,0.118627450980392,0.107843137254902,0.131372549019608,0.176470588235294,0.246078431372549,0.292156862745098,0.282352941176471,0.212745098039216,0.175490196078431,0.120588235294118,0.119607843137255,0.127450980392157,0.126470588235294,0.133333333333333,0.142156862745098,0.130392156862745,0.136274509803922,0.12843137254902,0.129411764705882,0.145098039215686,0.151960784313726,0.151960784313725,0.187254901960784
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00294117647058824,0.00294117647058824,0.0274509803921569,0.046078431372549,0.0470588235294118,0.0490196078431372,0.0509803921568627,0.0519607843137255,0.0549019607843137,0.0529411764705882,0.0529411764705882,0.0509803921568627,0.0509803921568627,0.0509803921568627,0.0509803921568627,0.0313725490196078,0.0509803921568627,0.0901960784313725,0.106862745098039,0.11078431372549,0.101960784313725,0.144117647058824,0.158823529411765,0.0990196078431373,0.101960784313725,0.127450980392157,0.137254901960784,0.148039215686275,0.142156862745098,0.131372549019608,0.132352941176471,0.119607843137255,0.140196078431373,0.148039215686275,0.141176470588235,0.126470588235294,0.134313725490196,0.142156862745098,0.167647058823529,0.130392156862745,0.158823529411765,0.280392156862745
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00196078431372549,0.0137254901960784,0.0382352941176471,0.0480392156862745,0.0558823529411765,0.0549019607843137,0.0509803921568627,0.05,0.0431372549019608,0.0450980392156863,0.0470588235294118,0.0470588235294118,0.0490196078431373,0.042156862745098,0.0441176470588235,0.0401960784313725,0.0509803921568627,0.0558823529411765,0.0598039215686275,0.0784313725490196,0.0950980392156863,0.104901960784314,0.11078431372549,0.0823529411764706,0.136274509803922,0.145098039215686,0.154901960784314,0.135294117647059,0.117647058823529,0.132352941176471,0.122549019607843,0.118627450980392,0.140196078431373,0.133333333333333,0.129411764705882,0.130392156862745,0.135294117647059,0.143137254901961,0.124509803921569,0.209803921568627,0.381372549019608,0.297058823529412
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00294117647058824,0.0245098039215686,0.0441176470588235,0.0549019607843137,0.0509803921568627,0.0470588235294118,0.0450980392156863,0.0450980392156863,0.046078431372549,0.0450980392156863,0.0441176470588235,0.0431372549019608,0.0411764705882353,0.0392156862745098,0.0372549019607843,0.05,0.0627450980392157,0.0764705882352941,0.0754901960784314,0.0774509803921569,0.0754901960784314,0.0764705882352941,0.0813725490196078,0.0813725490196078,0.0823529411764706,0.0852941176470588,0.107843137254902,0.092156862745098,0.115686274509804,0.124509803921569,0.11078431372549,0.125490196078431,0.111764705882353,0.131372549019608,0.130392156862745,0.11078431372549,0.126470588235294,0.135294117647059,0.132352941176471,0.351960784313726,0.232352941176471,0.132352941176471
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.00882352941176471,0.0186274509803922,0.0147058823529412,0.0215686274509804,0.0313725490196078,0.0333333333333333,0.0372549019607843,0.0382352941176471,0.0392156862745098,0.0333333333333333,0.0254901960784314,0.0205882352941176,0.0323529411764706,0.0401960784313725,0.0392156862745098,0.0509803921568627,0.0823529411764706,0.106862745098039,0.109803921568627,0.109803921568627,0.116666666666667,0.119607843137255,0.115686274509804,0.113725490196078,0.113725490196078,0.0823529411764706,0.0833333333333333,0.0872549019607843,0.100980392156863,0.111764705882353,0.101960784313725,0.100980392156863,0.111764705882353,0.101960784313725,0.102941176470588,0.115686274509804,0.12156862745098,0.129411764705882,0.1,0.473529411764706,0.340196078431373,0.1
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0.00686274509803922,0.0156862745098039,0.0235294117647059,0.0205882352941176,0.0176470588235294,0.0225490196078431,0.0225490196078431,0.0313725490196078,0.0441176470588235,0.0470588235294118,0.0588235294117647,0.109803921568627,0.123529411764706,0.130392156862745,0.145098039215686,0.148039215686275,0.137254901960784,0.125490196078431,0.134313725490196,0.129411764705882,0.12843137254902,0.108823529411765,0.100980392156863,0.106862745098039,0.116666666666667,0.124509803921569,0.125490196078431,0.122549019607843,0.115686274509804,0.120588235294118,0.130392156862745,0.146078431372549,0.146078431372549,0.133333333333333,0.130392156862745,0.338235294117647,0.15
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0.00392156862745098,0.00686274509803922,0.00784313725490196,0.0107843137254902,0.0205882352941176,0.046078431372549,0.0480392156862745,0.0382352941176471,0.0470588235294118,0.053921568627451,0.0637254901960784,0.123529411764706,0.134313725490196,0.130392156862745,0.135294117647059,0.137254901960784,0.136274509803922,0.13921568627451,0.12843137254902,0.126470588235294,0.151960784313726,0.162745098039216,0.137254901960784,0.137254901960784,0.141176470588235,0.143137254901961,0.140196078431373,0.137254901960784,0.142156862745098,0.143137254901961,0.141176470588235,0.155882352941176,0.166666666666667,0.193137254901961,0.146078431372549,0.194117647058824,0.351960784313725
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0.00980392156862745,0.0254901960784314,0.0352941176470588,0.0441176470588235,0.0490196078431373,0.0637254901960784,0.0686274509803922,0.0941176470588235,0.129411764705882,0.140196078431373,0.137254901960784,0.12843137254902,0.131372549019608,0.138235294117647,0.134313725490196,0.136274509803922,0.132352941176471,0.142156862745098,0.143137254901961,0.145098039215686,0.148039215686275,0.145098039215686,0.141176470588235,0.151960784313726,0.148039215686275,0.147058823529412,0.15,0.150980392156863,0.185294117647059,0.196078431372549,0.196078431372549,0.114705882352941,0.125490196078431
0.0235294117647059,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0,0.00392156862745098,0.00588235294117647,0.00196078431372549,0.00392156862745098,0.000980392156862745,0.0303921568627451,0.0441176470588235,0.0470588235294118,0.0637254901960784,0.0647058823529412,0.092156862745098,0.108823529411765,0.11078431372549,0.114705882352941,0.113725490196078,0.140196078431373,0.140196078431373,0.132352941176471,0.130392156862745,0.140196078431373,0.136274509803922,0.141176470588235,0.142156862745098,0.147058823529412,0.148039215686275,0.145098039215686,0.16078431372549,0.165686274509804,0.163725490196078,0.151960784313726,0.16078431372549,0.176470588235294,0.17843137254902,0.204901960784314,0.192156862745098,0.147058823529412
0.0196078431372549,0.00294117647058824,0.00196078431372549,0.00294117647058824,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00588235294117647,0.00490196078431373,0.0313725490196078,0.0558823529411765,0.0588235294117647,0.0705882352941176,0.105882352941176,0.092156862745098,0.124509803921569,0.134313725490196,0.11078431372549,0.120588235294118,0.120588235294118,0.140196078431373,0.138235294117647,0.134313725490196,0.133333333333333,0.136274509803922,0.138235294117647,0.13921568627451,0.140196078431373,0.143137254901961,0.149019607843137,0.153921568627451,0.176470588235294,0.168627450980392,0.169607843137255,0.164705882352941,0.157843137254902,0.166666666666667,0.173529411764706,0.172549019607843,0.185294117647059,0.230392156862745
0.0411764705882353,0.0245098039215686,0.0225490196078431,0.0245098039215686,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0215686274509804,0.0480392156862745,0.0568627450980392,0.057843137254902,0.0715686274509804,0.0794117647058823,0.136274509803922,0.151960784313726,0.116666666666667,0.133333333333333,0.131372549019608,0.131372549019608,0.145098039215686,0.150980392156863,0.144117647058824,0.147058823529412,0.147058823529412,0.144117647058824,0.142156862745098,0.141176470588235,0.147058823529412,0.157843137254902,0.162745098039216,0.16078431372549,0.183333333333333,0.2,0.18921568627451,0.175490196078431,0.17156862745098,0.168627450980392,0.170588235294118,0.175490196078431,0.188235294117647,0.240196078431373
